2020-01-11T00:00:00.000Z,7.5555555555555545,-10.567382708454106,47.038225214677354,21.022222222222236
2020-01-11T00:30:00.000Z,7.347222222222219,-10.393960560630275,23.068684007861858,20.999074074074077
2020-01-11T01:00:00.000Z,7.680555555555558,-12.629723937124556,25.157355189680036,20.94444444444445
2020-01-11T01:30:00.000Z,7.708333333333332,-13.074638001771591,18.444827575043345,20.889351851851853
2020-01-11T02:00:00.000Z,7.583333333333332,-13.048209586265381,19.74153444293854,20.851388888888884
2020-01-11T02:30:00.000Z,7.6249999999999964,-9.706563080933716,24.04919594861777,20.79351851851852
2020-01-11T03:00:00.000Z,7.152777777777778,-13.332913853042779,20.60938985750293,20.750925925925923
2020-01-11T03:30:00.000Z,7.263888888888889,-13.71908538173648,23.404222185921085,20.721296296296288
2020-01-11T04:00:00.000Z,7.319444444444442,-13.927188409088336,22.4384556710948,20.74166666666667
2020-01-11T04:30:00.000Z,7.027777777777781,-10.173999850602137,30.602593183825164,20.71111111111111
2020-01-11T05:00:00.000Z,6.680555555555558,-9.48272447765157,24.60285602375227,20.697222222222226
2020-01-11T05:30:00.000Z,6.333333333333332,-11.673617861605823,24.274955534697746,20.653240740740745
2020-01-11T06:00:00.000Z,6.736111111111112,-11.032243385858138,28.526054469764485,20.631481481481487
2020-01-11T06:30:00.000Z,6.54166666666667,-13.009450866154056,28.374424384356274,20.673611111111104
2020-01-11T07:00:00.000Z,6.819444444444443,-12.134371747462051,29.08019297386005,20.65324074074074
2020-01-11T07:30:00.000Z,7.222222222222222,-12.88436246051858,28.052667413858856,20.683796296296297
2020-01-11T08:00:00.000Z,7.1388888888888875,-13.792608758580053,24.47080472352189,20.666666666666668
2020-01-11T08:30:00.000Z,7.83333333333333,-15.34925341387045,27.302498163282213,20.69814814814815
2020-01-11T09:00:00.000Z,8.555555555555559,-13.899192788285255,23.87772455547371,20.751851851851853
2020-01-11T09:30:00.000Z,8.749999999999996,-14.350460070060992,14.905557329654407,20.815740740740736
2020-01-11T10:00:00.000Z,9.666666666666666,-14.307669454162884,21.996706263668894,20.903240740740745
2020-01-11T10:30:00.000Z,9.875000000000004,-13.034359940885446,18.273994087180707,20.972685185185185
2020-01-11T11:00:00.000Z,10.875000000000002,-14.187971908876886,19.537426834201106,20.98101851851852
2020-01-11T11:30:00.000Z,11.08333333333333,-11.586018047123261,18.11825932663447,20.938888888888886
2020-01-11T12:00:00.000Z,11.916666666666668,-9.004763571263547,18.015608099434804,20.99166666666667
2020-01-11T12:30:00.000Z,12.041666666666664,-11.526907155056415,18.208262854887764,20.97685185185185
2020-01-11T13:00:00.000Z,12.222222222222221,-10.150757164659034,14.415567562057348,21.036111111111108
2020-01-11T13:30:00.000Z,12.69444444444444,-9.804473945245821,4.343477433752622,20.816666666666666
2020-01-11T14:00:00.000Z,13.097222222222225,-7.2774087330520425,10.938002385242564,21.054629629629623
2020-01-11T14:30:00.000Z,13.291666666666664,-9.484891859657546,5.021884793644435,21.069907407407406
2020-01-11T15:00:00.000Z,13.125,-11.333527468818355,7.673919571321127,21.084259259259266
2020-01-11T15:30:00.000Z,13.152777777777775,-11.762273337245764,3.4167556291166696,21.151388888888892
2020-01-11T16:00:00.000Z,11.736111111111109,-12.595717306283653,10.919189086402547,21.124074074074077
2020-01-11T16:30:00.000Z,10.333333333333334,-10.153231238039217,3.320917721019578,21.095370370370368
2020-01-11T17:00:00.000Z,8.777777777777779,-11.71790659332308,10.655044776750335,21.04305555555555
2020-01-11T17:30:00.000Z,7.972222222222222,-12.399935359644575,4.408428458816718,20.989814814814814
2020-01-11T18:00:00.000Z,7.958333333333335,-11.873124450024962,9.440578620529305,20.911111111111108
2020-01-11T18:30:00.000Z,7.777777777777778,-14.17360866836864,2.72339429733769,20.85138888888889
2020-01-11T19:00:00.000Z,7.4583333333333375,-14.243376415240256,10.550923913921515,20.7875
2020-01-11T19:30:00.000Z,7.249999999999997,-10.540342417080844,13.419672290090391,20.722685185185192
2020-01-11T20:00:00.000Z,7.333333333333335,-14.175553260904788,25.57932462641627,20.716203703703698
2020-01-11T20:30:00.000Z,7.069444444444449,-13.010334149506528,21.40297592293001,20.63101851851852
2020-01-11T21:00:00.000Z,6.986111111111108,-14.76400679834502,22.185462436459265,20.59305555555556
2020-01-11T21:30:00.000Z,6.888888888888893,-11.534657552994874,23.908194346591802,20.560648148148154
2020-01-11T22:00:00.000Z,6.833333333333336,-11.942432116962983,25.115798114073357,20.49444444444445
2020-01-11T22:30:00.000Z,6.5138888888888875,-12.094653047072148,25.463957002778425,20.448611111111113
2020-01-11T23:00:00.000Z,5.875000000000003,-14.861071182671802,47.169302482612636,20.570370370370373
2020-01-11T23:30:00.000Z,6.083333333333335,-14.125635653038785,72.32197152195553,20.704166666666666
2020-02-25T00:00:00.000Z,13.930555555555554,-15.151014492164464,56.94582165222486,21.511111111111113
2020-02-25T00:30:00.000Z,14.708333333333336,-16.038007748919224,59.61556320842626,21.50648148148148
2020-02-25T01:00:00.000Z,14.66666666666667,-18.98064571979279,45.093342790268935,21.54351851851852
2020-02-25T01:30:00.000Z,15.125,-18.326584227226807,57.995050712687394,21.48425925925926
2020-02-25T02:00:00.000Z,15.722222222222221,-19.137037145957013,54.56111335016218,21.52546296296297
2020-02-25T02:30:00.000Z,16.111111111111107,-19.95699544047621,51.12525981831079,21.466203703703705
2020-02-25T03:00:00.000Z,15.486111111111109,-18.3724616369032,51.30457008597156,21.516666666666666
2020-02-25T03:30:00.000Z,15.305555555555555,-15.573208640347655,49.29207951565337,21.441666666666674
