2.077651023864745920e-03 1.967406272888183507e-03 2.105903625488281077e-03 2.141499519348144618e-03 2.185153961181640798e-03 2.382946014404296702e-03 2.419066429138183420e-03 2.444148063659667969e-03 2.511978149414062500e-03 2.737021446228027257e-03
2.187132835388183594e-03 2.003717422485351736e-03 1.997637748718261892e-03 2.051544189453124827e-03 2.165031433105468577e-03 2.207636833190917969e-03 2.341413497924804774e-03 2.268433570861816406e-03 2.458930015563964844e-03 2.536463737487793142e-03
2.746176719665527170e-03 2.415180206298828125e-03 2.514195442199706858e-03 2.639126777648925608e-03 2.787518501281738455e-03 2.840614318847656163e-03 3.063678741455078125e-03 3.225660324096679601e-03 3.335261344909668055e-03 3.492093086242675695e-03
2.985024452209472743e-03 2.711296081542968750e-03 2.793478965759277517e-03 2.936840057373046875e-03 3.066205978393554774e-03 3.323554992675781250e-03 3.537464141845703298e-03 3.662824630737304688e-03 3.861784934997558594e-03 4.002714157104491841e-03
