1.839518547058105469e-03 1.410365104675292969e-03 1.446437835693359418e-03 1.492547988891601519e-03 1.534676551818847570e-03 1.595640182495117274e-03 1.647663116455078168e-03 1.710915565490722743e-03
2.066898345947265798e-03 1.636457443237304731e-03 1.567554473876953168e-03 1.567935943603515538e-03 1.636433601379394488e-03 1.673579216003417969e-03 1.719021797180175868e-03 1.769638061523437413e-03
2.263092994689941493e-03 1.711034774780273524e-03 1.677584648132324262e-03 1.656246185302734418e-03 1.685786247253417925e-03 1.736807823181152300e-03 1.713466644287109418e-03 1.753330230712890625e-03
2.278709411621093837e-03 1.648283004760742101e-03 1.647567749023437413e-03 1.697468757629394488e-03 1.725029945373535200e-03 1.809978485107421962e-03 1.877260208129882856e-03 1.920104026794433594e-03
