1.640582084655761805e-03 1.386213302612304644e-03 1.441383361816406337e-03 1.490473747253417969e-03 1.581025123596191450e-03 1.629996299743652300e-03 1.657843589782714844e-03 1.694560050964355469e-03 1.747608184814453125e-03 1.776504516601562457e-03 1.804327964782714757e-03 1.865935325622558637e-03 1.933717727661132899e-03 2.038669586181640452e-03
1.820111274719238368e-03 1.485943794250488281e-03 1.513695716857910070e-03 1.559257507324218750e-03 1.632523536682128950e-03 1.698684692382812543e-03 1.721739768981933594e-03 1.745986938476562457e-03 1.845979690551757899e-03 1.835942268371582031e-03 1.931762695312499913e-03 1.941609382629394488e-03 2.009844779968261632e-03 2.077674865722656163e-03
2.000713348388671962e-03 1.685309410095214800e-03 1.631045341491699305e-03 1.631879806518554774e-03 1.672506332397460938e-03 1.724696159362792882e-03 1.763582229614257812e-03 1.806998252868652430e-03 1.893424987792968837e-03 1.913928985595703212e-03 1.927495002746582031e-03 1.937413215637207118e-03 2.019119262695312327e-03 2.063918113708496267e-03
2.201318740844726562e-03 1.718354225158691450e-03 1.695084571838378863e-03 1.722717285156250087e-03 1.772356033325195356e-03 1.848864555358886675e-03 1.926922798156738368e-03 1.992368698120117274e-03 2.148652076721191493e-03 2.100896835327148264e-03 2.168893814086914062e-03 2.183055877685546788e-03 2.251291275024414149e-03 2.330112457275390798e-03
