1.950168609619140712e-03 1.809501647949218837e-03 1.778388023376464930e-03 1.695013046264648351e-03 1.780962944030761632e-03 1.789474487304687587e-03 1.907563209533691320e-03 2.017688751220702952e-03
2.496933937072753820e-03 2.131056785583495920e-03 2.040243148803710851e-03 2.938103675842284983e-03 2.204537391662597656e-03 2.275300025939941233e-03 2.510881423950195226e-03 2.610921859741210938e-03
2.558779716491699045e-03 2.109622955322265538e-03 2.320337295532226736e-03 2.438926696777343837e-03 2.253103256225586111e-03 2.289247512817382639e-03 2.225422859191894618e-03 2.158164978027343750e-03
2.554559707641601649e-03 2.439260482788085938e-03 2.135443687438965017e-03 2.107763290405273524e-03 2.294874191284179601e-03 2.335906028747558594e-03 2.265763282775878733e-03 2.378726005554199305e-03
