2.554392814636230382e-03 2.151894569396972830e-03 2.005386352539062673e-03 1.961350440979003906e-03 1.991939544677734202e-03 2.011013031005859202e-03 2.085566520690917969e-03 3.046727180480956945e-03 2.273440361022949219e-03 2.339553833007812327e-03
2.770018577575683420e-03 2.213692665100097570e-03 2.274489402770996007e-03 2.038598060607910156e-03 2.008318901062011719e-03 2.115178108215332205e-03 2.370882034301757986e-03 2.403306961059570486e-03 2.584433555603027257e-03 2.512550354003906163e-03
2.792644500732422048e-03 2.482199668884277430e-03 2.378916740417480382e-03 2.590799331665039149e-03 2.627849578857421875e-03 2.592897415161132726e-03 2.874445915222167795e-03 2.874469757080078038e-03 2.954721450805664062e-03 3.194355964660644618e-03
3.397440910339355382e-03 2.748918533325195139e-03 2.851796150207519358e-03 2.949953079223632812e-03 3.031945228576660070e-03 3.075671195983886545e-03 3.174448013305664149e-03 3.523683547973632726e-03 3.547501564025878733e-03 3.597688674926757639e-03
