series,timestamp,value,label
t_ra_avg [°C],2020-01-02T03:00:00.000Z,21.13287037037037,
Q_cool [kW],2020-01-02T03:30:00.000Z,-15.700478923372629,
Q_heat [kW],2020-01-02T03:30:00.000Z,51.87083369737889,
t_oa_avg [°C],2020-01-02T03:30:00.000Z,9.583333333333334,
t_ra_avg [°C],2020-01-02T03:30:00.000Z,21.11342592592592,
Q_cool [kW],2020-01-02T04:00:00.000Z,-13.090659540062697,
Q_heat [kW],2020-01-02T04:00:00.000Z,55.22542300333333,
t_oa_avg [°C],2020-01-02T04:00:00.000Z,9.250000000000004,
t_ra_avg [°C],2020-01-02T04:00:00.000Z,21.081944444444446,
Q_cool [kW],2020-01-02T04:30:00.000Z,-14.408393879149568,
Q_heat [kW],2020-01-02T04:30:00.000Z,60.63312763210888,
t_oa_avg [°C],2020-01-02T04:30:00.000Z,8.61111111111111,
t_ra_avg [°C],2020-01-02T04:30:00.000Z,21.094444444444445,
Q_cool [kW],2020-01-02T05:00:00.000Z,-15.743039630567237,
Q_heat [kW],2020-01-02T05:00:00.000Z,58.60721651606111,
t_oa_avg [°C],2020-01-02T05:00:00.000Z,8.861111111111112,
t_ra_avg [°C],2020-01-02T05:00:00.000Z,21.153703703703705,
Q_cool [kW],2020-01-02T05:30:00.000Z,-16.409591906632222,
Q_heat [kW],2020-01-02T05:30:00.000Z,58.47902208930185,
t_oa_avg [°C],2020-01-02T05:30:00.000Z,8.76388888888889,
t_ra_avg [°C],2020-01-02T05:30:00.000Z,21.17916666666667,
Q_cool [kW],2020-01-02T06:00:00.000Z,-15.178220326124675,
Q_heat [kW],2020-01-02T06:00:00.000Z,58.00568900999701,
t_oa_avg [°C],2020-01-02T06:00:00.000Z,8.472222222222221,
t_ra_avg [°C],2020-01-02T06:00:00.000Z,21.212037037037042,
Q_cool [kW],2020-01-02T06:30:00.000Z,-15.337074475946736,
Q_heat [kW],2020-01-02T06:30:00.000Z,57.92423831947928,
t_oa_avg [°C],2020-01-02T06:30:00.000Z,8.916666666666664,
t_ra_avg [°C],2020-01-02T06:30:00.000Z,21.255092592592586,
Q_cool [kW],2020-01-02T07:00:00.000Z,-13.327480711095227,
Q_heat [kW],2020-01-02T07:00:00.000Z,55.36308296307701,
t_oa_avg [°C],2020-01-02T07:00:00.000Z,8.625000000000004,
t_ra_avg [°C],2020-01-02T07:00:00.000Z,21.252777777777784,
Q_cool [kW],2020-01-02T07:30:00.000Z,-14.433195156024654,
Q_heat [kW],2020-01-02T07:30:00.000Z,55.938456352600326,
t_oa_avg [°C],2020-01-02T07:30:00.000Z,8.597222222222221,
t_ra_avg [°C],2020-01-02T07:30:00.000Z,21.253703703703703,
Q_cool [kW],2020-01-02T08:00:00.000Z,-14.036584703878344,
Q_heat [kW],2020-01-02T08:00:00.000Z,55.23077650073406,
t_oa_avg [°C],2020-01-02T08:00:00.000Z,10.097222222222221,
t_ra_avg [°C],2020-01-02T08:00:00.000Z,21.287962962962965,
Q_cool [kW],2020-01-02T08:30:00.000Z,-16.988107363096418,
Q_heat [kW],2020-01-02T08:30:00.000Z,53.30488402585886,
t_oa_avg [°C],2020-01-02T08:30:00.000Z,10.375000000000004,
t_ra_avg [°C],2020-01-02T08:30:00.000Z,21.343518518518522,
Q_cool [kW],2020-01-02T09:00:00.000Z,-16.41732497929898,
Q_heat [kW],2020-01-02T09:00:00.000Z,51.49459470887928,
t_oa_avg [°C],2020-01-02T09:00:00.000Z,10.347222222222221,
t_ra_avg [°C],2020-01-02T09:00:00.000Z,21.424074074074078,
Q_cool [kW],2020-01-02T09:30:00.000Z,-17.604226881120606,
Q_heat [kW],2020-01-02T09:30:00.000Z,48.990514700796645,
t_oa_avg [°C],2020-01-02T09:30:00.000Z,11.638888888888891,
t_ra_avg [°C],2020-01-02T09:30:00.000Z,21.493055555555554,
Q_cool [kW],2020-01-02T10:00:00.000Z,-15.17420948645088,
Q_heat [kW],2020-01-02T10:00:00.000Z,36.7134558974141,
t_oa_avg [°C],2020-01-02T10:00:00.000Z,12.263888888888886,
t_ra_avg [°C],2020-01-02T10:00:00.000Z,21.56388888888889,
Q_cool [kW],2020-01-02T10:30:00.000Z,-14.78803014653308,
Q_heat [kW],2020-01-02T10:30:00.000Z,38.04715391118963,
t_oa_avg [°C],2020-01-02T10:30:00.000Z,12.888888888888891,
t_ra_avg [°C],2020-01-02T10:30:00.000Z,21.65185185185185,
Q_cool [kW],2020-01-02T11:00:00.000Z,-7.063139110877641,
Q_heat [kW],2020-01-02T11:00:00.000Z,36.294725056722235,
t_oa_avg [°C],2020-01-02T11:00:00.000Z,13.75,
t_ra_avg [°C],2020-01-02T11:00:00.000Z,21.74212962962963,
Q_cool [kW],2020-01-02T11:30:00.000Z,18.941730367648642,
Q_heat [kW],2020-01-02T11:30:00.000Z,33.747871046034454,
t_oa_avg [°C],2020-01-02T11:30:00.000Z,15.694444444444445,
t_ra_avg [°C],2020-01-02T11:30:00.000Z,21.75648148148149,
Q_cool [kW],2020-01-02T12:00:00.000Z,17.746558664995014,
Q_heat [kW],2020-01-02T12:00:00.000Z,39.012785484514076,
t_oa_avg [°C],2020-01-02T12:00:00.000Z,16.069444444444446,
t_ra_avg [°C],2020-01-02T12:00:00.000Z,21.779629629629632,
Q_cool [kW],2020-01-02T12:30:00.000Z,17.3764424547755,
Q_heat [kW],2020-01-02T12:30:00.000Z,26.629701916385574,
t_oa_avg [°C],2020-01-02T12:30:00.000Z,17.194444444444443,
t_ra_avg [°C],2020-01-02T12:30:00.000Z,21.81527777777778,
Q_cool [kW],2020-01-02T13:00:00.000Z,18.13017647810951,
Q_heat [kW],2020-01-02T13:00:00.000Z,21.50762428435701,
t_oa_avg [°C],2020-01-02T13:00:00.000Z,17.125,
t_ra_avg [°C],2020-01-02T13:00:00.000Z,21.889351851851853,
Q_cool [kW],2020-01-02T13:30:00.000Z,18.00046649013762,
Q_heat [kW],2020-01-02T13:30:00.000Z,23.436500193164097,
t_oa_avg [°C],2020-01-02T13:30:00.000Z,18.944444444444443,
t_ra_avg [°C],2020-01-02T13:30:00.000Z,21.874074074074073,
Q_cool [kW],2020-01-02T14:00:00.000Z,18.16499267261862,
Q_heat [kW],2020-01-02T14:00:00.000Z,16.900993747620383,
t_oa_avg [°C],2020-01-02T14:00:00.000Z,18.944444444444443,
t_ra_avg [°C],2020-01-02T14:00:00.000Z,21.868055555555564,
Q_cool [kW],2020-01-02T14:30:00.000Z,18.03802795146849,
Q_heat [kW],2020-01-02T14:30:00.000Z,20.01313733742041,
t_oa_avg [°C],2020-01-02T14:30:00.000Z,19.180555555555557,
t_ra_avg [°C],2020-01-02T14:30:00.000Z,21.929166666666667,
Q_cool [kW],2020-01-02T15:00:00.000Z,17.543185569353298,
