2.000951766967773524e-03 1.928114891052246180e-03 4.037976264953613281e-03 2.169108390808105382e-03 2.203798294067382726e-03 2.218532562255859548e-03 2.365469932556152344e-03 2.423429489135742274e-03 2.577161788940429601e-03 2.670717239379882639e-03 2.649188041687011719e-03 2.814483642578124827e-03 2.880644798278808420e-03 3.131198883056640798e-03
2.257180213928222483e-03 2.046084403991699132e-03 2.156472206115722570e-03 2.185797691345214757e-03 2.183938026428222743e-03 2.239894866943359202e-03 2.312040328979492101e-03 2.409553527832031163e-03 2.491068840026855295e-03 2.516937255859374827e-03 2.622294425964355642e-03 2.732253074645996007e-03 2.793192863464355469e-03 2.844500541687011892e-03
2.457046508789062587e-03 2.314400672912597483e-03 2.418303489685058680e-03 2.493739128112792969e-03 2.715325355529785070e-03 2.833437919616699045e-03 2.937579154968261805e-03 3.093791007995605295e-03 3.189682960510253906e-03 3.268814086914062413e-03 3.366017341613769618e-03 3.632259368896484202e-03 3.843092918395996180e-03 3.967261314392090191e-03
2.747774124145507812e-03 2.845907211303711024e-03 3.047466278076171875e-03 3.152394294738769618e-03 3.314185142517090017e-03 3.560757637023925695e-03 3.736305236816406423e-03 3.872179985046386805e-03 4.131841659545898611e-03 4.304528236389160156e-03 4.467892646789550955e-03 4.652547836303711111e-03 4.900455474853515625e-03 5.072307586669921702e-03
