1.915812492370605469e-03 1.661038398742675695e-03 1.700186729431152430e-03 1.748013496398925738e-03 1.804447174072265538e-03 1.858687400817871007e-03 1.902270317077636675e-03 1.975584030151367361e-03
2.330517768859863195e-03 1.830816268920898438e-03 1.829934120178222700e-03 1.860308647155761675e-03 1.895833015441894488e-03 1.965379714965820226e-03 1.990985870361327952e-03 2.070403099060058507e-03
2.556252479553222830e-03 1.963949203491210851e-03 1.999497413635253906e-03 2.026867866516113108e-03 2.130818367004394358e-03 2.203559875488281163e-03 2.304673194885253906e-03 2.377653121948242274e-03
2.536749839782714757e-03 2.291059494018554601e-03 2.284049987792968750e-03 2.390646934509277430e-03 2.497816085815429774e-03 2.631068229675292969e-03 2.727532386779785243e-03 2.880692481994628906e-03
