1.916241645812988325e-03 1.666998863220214757e-03 1.709175109863281293e-03 1.749110221862793012e-03 1.794838905334472743e-03 1.858282089233398394e-03 1.909899711608886675e-03 1.951146125793456988e-03 1.991581916809081858e-03 2.028298377990722483e-03 2.073645591735839844e-03 2.133560180664062327e-03
2.093005180358886892e-03 1.788568496704101606e-03 1.788663864135742144e-03 1.852488517761230382e-03 1.895928382873535243e-03 1.967382431030273264e-03 1.988482475280761545e-03 2.071928977966308420e-03 2.115845680236816406e-03 2.154016494750976649e-03 2.265787124633788976e-03 2.304363250732422048e-03
2.285480499267578125e-03 1.978445053100586111e-03 1.936125755310058550e-03 2.039384841918945139e-03 2.100396156311035330e-03 2.206563949584960938e-03 2.216148376464843923e-03 2.349734306335449219e-03 2.398395538330078212e-03 2.492213249206543055e-03 2.519798278808593577e-03 2.680134773254394358e-03
2.904129028320312327e-03 2.245521545410156163e-03 2.285313606262206858e-03 2.341675758361816580e-03 2.517986297607422048e-03 2.609658241271972830e-03 2.767848968505859548e-03 2.819347381591797048e-03 2.998948097229003906e-03 3.156828880310058767e-03 3.257179260253906337e-03 3.380703926086425955e-03
