1.863622665405273524e-03 1.424384117126464887e-03 1.491451263427734462e-03 1.507687568664550738e-03 1.536059379577636675e-03 1.554059982299804644e-03 1.576280593872070226e-03 1.643633842468261632e-03 1.681733131408691363e-03 4.225921630859374827e-03 1.803874969482421875e-03 1.786136627197265712e-03 1.860165596008300868e-03 1.860666275024414019e-03 1.871395111083984332e-03 1.936936378479003993e-03
2.239680290222167882e-03 1.715254783630371137e-03 1.783156394958496180e-03 1.823592185974121050e-03 1.871180534362793012e-03 1.980257034301757639e-03 2.038908004760742014e-03 2.162051200866699045e-03 2.231740951538086024e-03 2.266812324523925955e-03 2.377414703369140712e-03 2.336096763610839670e-03 2.468895912170409983e-03 2.516984939575195312e-03 2.607703208923339844e-03 2.665925025939941580e-03
2.394199371337890625e-03 1.717996597290039106e-03 1.756834983825683550e-03 1.807522773742675825e-03 1.862812042236328082e-03 1.856613159179687457e-03 1.933360099792480555e-03 1.984262466430664149e-03 2.016949653625488455e-03 2.158689498901367361e-03 2.241349220275878820e-03 2.214121818542480642e-03 2.289462089538574392e-03 2.335977554321288889e-03 2.343606948852538889e-03 2.435541152954101476e-03
2.424955368041992188e-03 1.954603195190429861e-03 1.904797554016113325e-03 1.988673210144043055e-03 1.952075958251953212e-03 1.987624168395996267e-03 2.020835876464843750e-03 2.036857604980468923e-03 2.080774307250976476e-03 2.114105224609375173e-03 2.241015434265136719e-03 2.184343338012695139e-03 2.221679687499999913e-03 2.171015739440917882e-03 2.291512489318847483e-03 2.318668365478515798e-03
