2.259278297424316493e-03 1.959729194641113455e-03 2.035450935363769358e-03 2.109003067016601389e-03 2.167510986328125173e-03 2.343916893005371180e-03 2.419376373291015712e-03 2.607846260070800868e-03 2.589297294616699045e-03 2.642846107482910070e-03 2.746820449829101562e-03 2.993869781494140798e-03
2.224087715148925781e-03 2.068209648132324392e-03 2.117800712585449392e-03 2.155184745788574219e-03 2.231383323669433680e-03 2.312016487121581858e-03 2.365303039550781077e-03 2.445816993713378906e-03 2.529764175415039149e-03 2.581024169921875087e-03 2.657556533813476649e-03 2.733588218688964844e-03
2.842926979064941493e-03 2.574682235717773438e-03 2.599239349365234375e-03 2.680730819702148264e-03 2.828693389892578038e-03 2.914428710937500000e-03 3.056430816650390712e-03 3.123140335083007726e-03 3.270649909973144618e-03 3.400015830993652517e-03 3.538203239440917795e-03 3.730463981628418142e-03
2.914333343505859462e-03 2.671527862548828298e-03 2.866768836975097743e-03 2.998852729797363368e-03 3.272390365600585851e-03 3.389668464660644358e-03 3.657603263854980555e-03 3.834342956542968663e-03 3.971600532531737934e-03 4.216003417968750173e-03 4.387712478637695659e-03 4.550528526306152170e-03
