2.017593383789062413e-03 1.873421669006347613e-03 1.963663101196289236e-03 1.992893218994140452e-03 2.056574821472167882e-03 2.102446556091308420e-03 2.312350273132324392e-03 2.281761169433593663e-03 2.356863021850585851e-03 3.165698051452636632e-03
2.492094039916992274e-03 2.548289299011230295e-03 2.661705017089843750e-03 2.813386917114257986e-03 2.967762947082519705e-03 3.110742568969726476e-03 3.290700912475586111e-03 3.427696228027343577e-03 3.569698333740234288e-03 3.758835792541504080e-03
2.550220489501953038e-03 2.467942237854003733e-03 2.488636970520019618e-03 2.590322494506836024e-03 2.652359008789062327e-03 2.716374397277831858e-03 2.795553207397460851e-03 2.875661849975585851e-03 2.980089187622070226e-03 3.056645393371582031e-03
2.555489540100097656e-03 2.327084541320800781e-03 2.291607856750488455e-03 2.357387542724609462e-03 2.428674697875976649e-03 2.496457099914550695e-03 2.558279037475586111e-03 2.654051780700683507e-03 2.716517448425292882e-03 2.822113037109374827e-03
