2.567338943481445486e-03 2.375841140747070312e-03 2.474665641784667969e-03 2.556538581848144445e-03 2.647209167480468923e-03 3.814864158630371267e-03 2.788496017456054514e-03 2.895927429199218663e-03 2.973914146423339844e-03 3.049135208129882812e-03 3.098559379577636545e-03 3.180718421936035070e-03 3.266310691833496007e-03 3.405284881591796702e-03 3.487515449523925955e-03 3.601026535034179514e-03
2.757096290588378993e-03 2.554249763488769358e-03 2.642464637756347483e-03 2.716612815856933420e-03 2.756118774414062500e-03 2.831292152404784983e-03 2.935028076171874913e-03 3.018093109130859202e-03 3.084588050842285330e-03 3.146648406982421875e-03 3.247451782226562327e-03 3.766107559204101736e-03 3.381013870239257812e-03 3.475475311279297048e-03 3.544235229492187587e-03 3.633666038513183767e-03
2.688479423522949045e-03 2.686357498168945226e-03 2.748465538024902257e-03 2.858448028564453298e-03 2.845382690429687413e-03 2.892804145812988108e-03 2.948188781738281337e-03 2.975869178771972830e-03 3.061485290527343577e-03 3.144907951354980642e-03 3.162598609924316320e-03 3.216552734375000173e-03 3.261375427246093923e-03 3.330874443054199392e-03 3.414440155029297048e-03 3.421354293823242361e-03
3.451251983642578212e-03 2.969384193420410156e-03 3.083491325378418055e-03 3.171491622924804861e-03 3.247237205505371007e-03 3.311467170715331858e-03 3.417682647705077952e-03 3.466391563415527430e-03 3.611111640930175868e-03 3.748631477355956945e-03 3.787660598754882899e-03 3.826618194580078125e-03 3.921222686767577952e-03 3.958749771118164236e-03 4.046797752380371094e-03 4.179644584655761892e-03
