1.773929595947265538e-03 1.383614540100097700e-03 1.370501518249511762e-03 1.408076286315917882e-03 1.440811157226562457e-03 1.479578018188476606e-03 1.469516754150390712e-03 1.515245437622070226e-03
2.078104019165039236e-03 1.545214653015136805e-03 1.631283760070800868e-03 1.695251464843749913e-03 1.617074012756347656e-03 1.727771759033203168e-03 1.787042617797851476e-03 1.929354667663574262e-03
1.983428001403808680e-03 1.535034179687499913e-03 1.586914062500000000e-03 1.617383956909179731e-03 1.676559448242187500e-03 1.697278022766113195e-03 1.732683181762695226e-03 1.773071289062500043e-03
2.241730690002441406e-03 1.546669006347656207e-03 1.595473289489746007e-03 1.635241508483886675e-03 1.641321182250976519e-03 1.637172698974609418e-03 1.651239395141601606e-03 1.678705215454101562e-03
