1.975917816162109462e-03 1.687574386596679644e-03 1.729249954223632812e-03 1.775765419006347743e-03 1.827931404113769445e-03 1.863789558410644575e-03 1.931095123291015712e-03 1.961779594421386545e-03 2.023339271545410156e-03 2.052140235900878733e-03 2.087187767028808420e-03 2.127575874328613455e-03
2.203059196472167795e-03 1.887583732604980555e-03 2.019762992858886719e-03 2.059412002563476389e-03 2.140498161315917882e-03 2.219915390014648438e-03 2.354788780212402517e-03 2.381372451782226736e-03 2.445793151855468663e-03 2.540063858032226389e-03 2.598881721496582031e-03 2.664542198181152257e-03
2.258110046386718923e-03 1.862668991088867274e-03 1.876616477966308680e-03 1.919698715209960981e-03 1.996040344238281250e-03 2.036428451538085851e-03 2.079749107360839930e-03 2.135634422302246094e-03 2.174496650695800781e-03 2.240061759948730469e-03 2.313280105590820399e-03 2.378797531127929601e-03
2.417540550231933507e-03 1.966524124145507986e-03 1.891660690307617144e-03 1.926755905151367101e-03 1.965332031250000173e-03 1.989316940307617014e-03 2.060198783874511805e-03 2.083110809326172048e-03 2.116441726684570312e-03 2.162218093872070312e-03 2.218508720397949305e-03 2.253770828247070312e-03
